sale_date,sku,product_name,category,brand,store_name,city,region,supplier_name,supplier_country,quantity,unit_price
2023-11-11,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,22,2.68
2025-03-11,SKU-013,Oat Milk 1L,Beverages,Oatly,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,25,2.6
2025-03-02,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,13,22.51
2024-09-15,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,6,17.55
2023-03-07,SKU-011,Almond Butter 500g,Pantry,Maranatha,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,45,7.02
2023-05-23,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,25,16.7
2023-05-24,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,30,7.12
2024-10-31,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,27,11.69
2025-05-06,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,31,2.57
2024-02-26,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,20,22.51
2023-11-22,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,39,13.61
2025-10-26,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,46,18.93
2023-10-20,SKU-005,Greek Yogurt 500g,Dairy,Olympic,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,29,18.93
2025-12-12,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,22,22.51
2025-08-05,SKU-015,Rotisserie Chicken,Deli,In-store,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,37,16.94
2024-12-11,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,45,2.57
2023-12-25,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,27,2.6
2025-07-26,SKU-015,Rotisserie Chicken,Deli,In-store,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,25,16.94
2023-07-15,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,26,8.32
2024-07-14,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,41,16.7
2025-10-07,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,27,7.02
2023-06-06,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,49,11.69
2025-07-12,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,11,2.6
2023-02-24,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,5,11.69
2025-02-19,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,22,7.02
2023-03-19,SKU-014,Avocado each,Produce,Fresh Direct,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,1,6.56
2025-08-08,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,32,13.61
2025-06-15,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,9,2.57
2023-02-06,SKU-005,Greek Yogurt 500g,Dairy,Olympic,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,39,18.93
2025-03-11,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,11,18.93
2023-11-11,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,29,2.6
2025-12-26,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,14,7.12
2023-07-30,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,25,16.7
2023-01-10,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,4,3.99
2025-02-06,SKU-013,Oat Milk 1L,Beverages,Oatly,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,16,2.6
2023-01-30,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,22,16.7
2024-03-27,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,7,7.02
2023-12-09,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,3,6.56
2024-01-24,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Westside,Vancouver,British Columbia,Gordon Food Service,Canada,40,2.57
2023-09-05,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,15,11.69
2023-01-31,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,26,17.55
2025-07-28,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,15,16.7
2025-01-25,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,3,6.56
2025-10-20,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,7,7.12
2024-05-30,SKU-013,Oat Milk 1L,Beverages,Oatly,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,7,2.6
2023-09-30,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,22,7.02
2025-09-14,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,5,2.6
2025-02-22,SKU-010,Dark Chocolate 85g,Snacks,Lindt,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,33,2.68
2023-01-28,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,15,7.12
2024-04-29,,Oat Milk 1L,Beverages,Oatly,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,48,2.6
2023-10-09,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,24,2.68
2024-02-23,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,42,7.12
2025-06-27,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,48,16.94
2023-03-23,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Westside,Vancouver,British Columbia,Gordon Food Service,Canada,34,8.32
2023-02-18,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,15,22.51
2024-02-26,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,35,17.55
2024-03-31,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,39,16.94
2025-06-24,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,41,11.69
2024-01-30,SKU-014,Avocado each,Produce,Fresh Direct,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,-4,6.56
2024-02-23,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,16,8.32
2024-09-29,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,11,22.51
2024-05-24,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,20,7.12
2024-07-10,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,31,3.99
2023-12-10,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,31,17.55
2023-11-16,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,31,11.69
2024-09-06,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,-9,22.51
2024-09-18,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,30,18.93
2023-05-28,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,22,11.69
2024-01-24,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,1,3.99
2025-10-03,,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,26,11.69
2025-09-29,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,20,13.61
2023-03-21,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,8,2.68
2025-06-12,SKU-010,Dark Chocolate 85g,Snacks,Lindt,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,17,2.68
2025-11-09,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,46,2.6
2025-02-28,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,28,13.61
2025-01-10,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,41,7.12
2024-06-19,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,39,16.7
2024-05-21,SKU-011,Almond Butter 500g,Pantry,Maranatha,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,39,7.02
2023-08-28,SKU-011,Almond Butter 500g,Pantry,Maranatha,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,50,7.02
2023-06-14,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,34,13.61
2025-05-24,SKU-015,Rotisserie Chicken,Deli,In-store,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,17,16.94
2024-09-22,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,47,11.69
2023-08-12,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,41,16.94
2024-07-04,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,48,2.6
2023-01-14,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,11,13.61
2025-05-05,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,34,16.7
2023-12-16,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,12,18.93
2025-09-23,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,12,13.61
2024-03-11,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,12,2.57
2024-06-15,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,27,13.61
2023-12-07,SKU-015,Rotisserie Chicken,Deli,In-store,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,6,16.94
2023-05-12,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,22,22.51
not-a-date,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,1,7.12
2023-03-27,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,7,16.7
2025-12-01,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,49,2.6
2025-05-29,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,22,3.99
2024-05-05,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Westside,Vancouver,British Columbia,Gordon Food Service,Canada,24,16.94
2024-12-30,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,22,22.51
2023-10-12,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,2,16.7
2024-05-24,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,24,6.56
2025-11-20,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,27,7.02
2023-02-04,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,41,16.7
2025-06-28,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,15,16.7
2023-06-16,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,23,22.51
2025-02-27,SKU-015,Rotisserie Chicken,Deli,In-store,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,19,16.94
2025-10-30,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,3,13.61
2025-08-14,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,11,2.6
2024-05-08,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,16,2.57
2023-08-05,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,28,2.6
2025-02-24,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,50,16.7
2023-09-10,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,43,13.61
2023-07-05,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,45,11.69
2023-05-13,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,42,7.12
2025-06-13,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,15,16.94
2023-08-17,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,6,2.57
2025-01-23,SKU-010,Dark Chocolate 85g,Snacks,Lindt,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,9,2.68
2024-09-28,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,4,22.51
2024-10-16,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,50,7.12
2024-03-30,SKU-011,Almond Butter 500g,Pantry,Maranatha,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,7,7.02
2023-10-24,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,19,11.69
2023-10-29,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,39,3.99
2024-10-17,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,20,13.61
2025-09-06,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,41,13.61
2023-05-01,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,22,3.99
2023-04-18,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,50,13.61
2024-09-04,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,43,3.99
2025-03-14,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,22,8.32
2025-03-11,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,5,3.99
2025-03-17,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,7,18.93
2024-09-14,SKU-013,Oat Milk 1L,Beverages,Oatly,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,30,2.6
2025-09-15,SKU-010,Dark Chocolate 85g,Snacks,Lindt,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,19,2.68
2023-01-19,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,24,7.12
2025-02-10,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,28,2.68
2024-12-29,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,31,8.32
2024-11-24,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,38,16.7
2024-05-16,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,3,8.32
2023-12-20,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,42,22.51
2025-08-07,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,42,2.6
2025-01-22,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,1,7.02
2025-11-09,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,15,2.57
not-a-date,SKU-010,Dark Chocolate 85g,Snacks,Lindt,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,45,2.68
2025-06-07,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,20,8.32
2024-01-14,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,26,2.57
2025-12-21,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,32,16.7
2023-09-12,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,49,6.56
2024-01-04,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,1,7.02
2023-03-22,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,9,2.6
2024-06-09,SKU-011,Almond Butter 500g,Pantry,Maranatha,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,49,7.02
2025-01-14,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,35,2.57
2024-09-07,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,3,7.02
2025-06-30,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,9,11.69
2024-12-22,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,39,13.61
2023-04-02,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,16,7.12
2023-10-02,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,39,8.32
2023-09-21,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Westside,Vancouver,British Columbia,Gordon Food Service,Canada,47,2.68
2024-06-17,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,25,2.57
2023-06-20,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,17,8.32
2024-02-22,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,5,13.61
2025-02-01,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,37,18.93
2023-12-02,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,27,6.56
2023-02-23,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,39,17.55
2023-08-14,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,44,18.93
2025-01-13,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,22,2.57
2023-01-21,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,7,8.32
2023-09-10,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,12,7.12
2025-09-29,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,7,16.94
2024-07-09,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,39,13.61
2025-03-08,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,12,16.7
2025-04-04,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,31,13.61
2023-11-15,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,43,18.93
2023-04-19,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,47,22.51
2025-05-06,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,46,17.55
2025-10-25,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,19,3.99
2024-09-17,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,41,22.51
2023-07-04,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,41,18.93
2023-12-05,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,37,13.61
2025-10-06,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,1,13.61
2023-10-07,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,31,22.51
2023-09-13,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,26,7.02
2025-05-20,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,45,-7.12
2023-03-28,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,39,13.61
2024-04-05,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,12,8.32
2024-12-24,SKU-014,Avocado each,Produce,Fresh Direct,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,4,6.56
2023-08-20,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,22,22.51
2024-08-17,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,20,7.12
